"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Bolitoglossa_lincolni","Bolitoglossa_lincolni",4,1,NA,NA,NA,NA,NA,-0.00690177604117234,-0.00690177604117231,-0.00690177604117226,-0.0069017760411724,-0.00690177604117226,-0.00690177604117234,-0.00690177604117231,-0.00690177604117231,-0.00690177604117231,-0.00690177604117229,-0.00690177604117234,-0.00690177604117226,-0.00690177604117234,-0.0069017760411724,-0.00690177604117226,-0.00690177604117231,-0.00690177604117229,-0.00690177604117231,-0.00690177604117233,-0.00690177604117231,-0.00690177604117229,-0.00690177604117233,-0.00690177604117227,-0.00690177604117237,-0.00690177604117227,-0.00690177604117236,-0.00690177604117231,-0.0069017760411723,-0.00690177604117235,-0.00690177604117228,-0.00690177604117232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolitoglossa_morio","Bolitoglossa_morio",4,1,NA,NA,NA,NA,NA,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270946,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270945,0.0203458724270946,0.0203458724270945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolitoglossa_rostrata","Bolitoglossa_rostrata",2,1,NA,NA,NA,NA,NA,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865371,-0.0646555281865366,-0.064655528186537,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.0646555281865369,-0.0646555281865371,-0.0646555281865367,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolitoglossa_schizodactyla","Bolitoglossa_schizodactyla",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0156061592832384,-0.0156061592832386,-0.0156061592832384,-0.0156061592832384,-0.0156061592832386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bombina_variegata","Bombina_variegata",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0645757501641313,0.0645757501640896,0.0645757501640674,0.0645757501640971,0.0645757501640958,0.0645757501639119,0.064575750163459,0.0645757501627662,0.0645757501619464,0.064575750161167,0.0645757501606128,0.0645757501604041,0.0645757501604742,0.0645757501605986,NA,NA,NA,NA
"Boophis_albilabris","Boophis_albilabris",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0652212167934354,-0.065221216793595,-0.0652212167937679,-0.0652212167936987,-0.065221216793221,-0.0652212167924158,-0.0652212167916004,-0.0652212167911204,NA
"Boophis_albipunctatus","Boophis_albipunctatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162775506909072,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,0.0966490971204228,NA
"Boophis_bottae","Boophis_bottae",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566604674631702,0.0566604674632428,0.0566604674629051,0.0566604674614478,0.0566604674585343,0.0566604674546634,0.0566604674510826,0.0566604674490567,NA
"Boophis_luteus","Boophis_luteus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025489584358432,-0.0254895843578475,-0.0254895843568996,-0.0254895843560125,-0.0254895843554916,-0.0254895843553387,-0.0254895843553489,NA,NA
"Boophis_madagascariensis","Boophis_madagascariensis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0616466386046707,-0.0616466386040564,-0.0616466386028086,-0.0616466386010813,-0.0616466385991511,-0.0616466385973487,-0.0616466385960003,-0.0616466385953207,NA
"Boophis_marojezensis","Boophis_marojezensis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123848411518539,-0.108583918644514,-0.078947951576321,-0.0406852484787311,-0.00152741745825169,0.0318189039194977,0.0548497053851386,0.0658398572897834,NA
"Boophis_popi","Boophis_popi",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260601338608373,-0.54274599011198,NA,NA,NA,NA,NA,NA,NA
"Boophis_pyrrhus","Boophis_pyrrhus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629960054141632,0.035634081706628,0.0356340817066279,NA,NA,NA,NA
"Boophis_roseipalmatus","Boophis_roseipalmatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414361167780326,0.380211241711606,0.00299352943704158,NA
"Boophis_rufioculis","Boophis_rufioculis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381869636895894,-0.0381869636887272,-0.0381869636872556,-0.0381869636857876,-0.0381869636848864,-0.0381869636847068,-0.0381869636849666,-0.0381869636852246,NA
"Bufo_bufo","Bufo_bufo",102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00611945988103857,0.0132535625101515,0.00661693406319053,-0.288371279298949,0.0106700954426908,0.142322144948138,0.00934155247310753,0.270995632479136,0.00805642355933456,-0.0570766269066011,-0.112989327074975,0.0658910998606037,-0.0768313064183348,0.0272637543162584,0.0427810621929267,-0.0331241757184531,-0.0768391562535777,-0.105848726446795,-0.0504907308576443,0.0547899002604748,0.0414296071117488,-0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophrys_cornuta","Ceratophrys_cornuta",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025665585474287,-0.0256655854742869,-0.0256655854742869,-0.025665585474287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcorana_chalconota","Chalcorana_chalconota",9,1,0.00782548991399779,0.00782548991399771,0.00782548991399764,0.00782548991399779,0.00782548991399771,0.00782548991399771,0.00782548991399764,0.00782548991399771,0.00782548991399771,0.00782548991399764,0.00782548991399771,0.00782548991399771,0.00782548991399764,0.00782548991399779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chioglossa_lusitanica","Chioglossa_lusitanica",19,1,NA,NA,NA,NA,NA,NA,NA,0.0174447417409218,0.047308171213817,0.0473081712138168,0.0473081712138173,-0.0105349547408171,-0.0105349547408167,-0.0105349547408171,-0.00371770914526048,-0.00371770914526093,-0.00371770914526093,-0.00371770914526048,-0.00371770914526093,-0.00371770914526093,-0.0408559405921116,-0.0408559405921114,0.0767276037179405,0.0767276037179403,0.0508273024388777,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881244,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881244,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0410525162062076,-0.0410525162062076,-0.0410525162062079,-0.214466706883474,-0.214466706883474,0.286979281729367,0.0753845726814744,NA,NA,NA,NA
"Chiropterotriton_dimidiatus","Chiropterotriton_dimidiatus",9,1,NA,-0.154899952741074,0.252118238378966,0.252118238378966,-0.940428797670165,-0.940428797670165,0.0680599000044827,0.0680599000044825,0.0680599000044827,0.320479644965386,0.320479644965386,-0.182339614883821,-0.0215607218508411,-0.0215607218508411,-0.0215607218508411,-0.021560721850841,-0.021560721850841,-0.0215607218508411,-0.021560721850841,-0.0215607218508412,-0.021560721850841,-0.021560721850841,-0.0486024913077081,-0.0486024913077081,-0.0486024913077081,-0.0486024913077081,-0.048602491307708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiropterotriton_multidentatus","Chiropterotriton_multidentatus",9,1,NA,0.171223436069125,-0.0346629633006823,-0.0346629633006823,-0.413349524016509,-0.413349524016509,-0.187310932277183,-0.187310932277183,-0.187310932277183,-0.265767560920669,-0.265767560920669,0.204179700013448,0.0640959289930772,0.0640959289930772,0.0640959289930771,0.0640959289930773,0.0640959289930772,0.0640959289930772,0.0640959289930772,0.0640959289930773,0.0640959289930771,0.0640959289930773,-0.128191857986154,-0.128191857986154,-0.128191857986154,-0.128191857986154,-0.128191857986154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cochranella_euknemos","Cochranella_euknemos",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cochranella_granulosa","Cochranella_granulosa",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colostethus_panamansis","Colostethus_panamansis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349054004797798,-0.349054004797798,-0.349054004797797,-0.349054004797797,-0.349054004797797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colostethus_pratti","Colostethus_pratti",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,-0.400864274756529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cophyla_barbouri","Cophyla_barbouri",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046212711873887,-0.153219111838961,-0.0235953688358166,-0.358195501893886,0.459426888684585,0.171211340411103,0.171211340411103,0.0511959540671888,NA
"Cophyla_grandis","Cophyla_grandis",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24537383270615,-0.414608087661732,0.0385789059335518,-0.0207180583890164,-0.0207180583890162,-0.0379188818151799,0.146239741722984,0.293235118451034,NA
"Cophyla_karenae","Cophyla_karenae",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0511204718754275,0.0126165949627538,0.106872118034154,0.165674175976828,0.138235169822126,0.0292546313021353,-0.10190599474068,-0.18404043806518,NA
"Cophyla_tuberifera","Cophyla_tuberifera",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301408300985727,-0.309244299357953,NA,NA,-0.2497857531557,-0.2497857531557,NA,NA,NA
"Craugastor_bransfordii","Craugastor_bransfordii",4,1,NA,NA,NA,0.166331421766525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.280881210184254,-0.280881210184254,-0.280881210184254,-0.280881210184254,-0.280881210184253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_crassidigitus","Craugastor_crassidigitus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.230151287972062,-0.230151287972062,-0.230151287972062,-0.230151287972062,-0.230151287972062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_fitzingeri","Craugastor_fitzingeri",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0739822570143591,0.0739822570143587,0.0739822570143587,0.0739822570143591,0.0739822570143587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_gollmeri","Craugastor_gollmeri",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0429516139910004,-0.0429516139910007,-0.0429516139910004,-0.0429516139910007,-0.0429516139910004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_megacephalus","Craugastor_megacephalus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756528,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_punctariolus","Craugastor_punctariolus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_ranoides","Craugastor_ranoides",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305901244518818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craugastor_talamancae","Craugastor_talamancae",4,1,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513624336170047,0.0513624336170048,0.0513624336170047,0.0513624336170048,0.0513624336170047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cryptobranchus_alleganiensis","Cryptobranchus_alleganiensis",11,1,NA,NA,NA,NA,NA,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520657,-0.0795319275520657,-0.0567333455445082,-0.0567333455445082,-0.0567333455445082,-0.0567333455445081,-0.0567333455445081,-0.0567333455445082,-0.0567333455445082,-0.0567333455445083,-0.0567333455445081,-0.0567333455445081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendrobates_auratus","Dendrobates_auratus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160896037821198,-0.160896037821199,-0.160896037821198,-0.160896037821199,-0.160896037821198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_ebraccatus","Dendropsophus_ebraccatus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40895073571534,0.251664084113365,0.0469225146789187,-0.029916272680454,-0.0374223758890173,2.6680415293287e-05,0.0271293924874826,0.0055134281824096,-0.18656148720372,-0.296740869225315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_koechlini","Dendropsophus_koechlini",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116069029824036,-0.116069029824036,-0.116069029824036,-0.116069029824036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_leali","Dendropsophus_leali",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025732011674264,-0.025732011674264,-0.0257320116742639,-0.025732011674264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_microcephalus","Dendropsophus_microcephalus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00346364169950236,0.218095960951227,0.182350360130907,0.141908579842237,-0.109418142561659,-0.134496559709751,-0.147195290417436,0.17729480647192,-0.198101542461467,0.19115192332469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_parviceps","Dendropsophus_parviceps",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0260221494087949,-0.026022149408795,-0.026022149408795,-0.0260221494087949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendropsophus_sarayacuensis","Dendropsophus_sarayacuensis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.124001649720009,-0.124001649720009,-0.124001649720009,-0.124001649720009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dendrotriton_bromeliacius","Dendrotriton_bromeliacius",4,1,NA,NA,NA,NA,NA,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710334,-0.0445736336710332,-0.0445736336710334,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710335,-0.0445736336710333,-0.0445736336710332,-0.0445736336710333,-0.0445736336710335,-0.0445736336710332,-0.0445736336710333,-0.0445736336710333,-0.0445736336710333,-0.0445736336710334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_aeneus","Desmognathus_aeneus",16,1,NA,NA,NA,NA,NA,-0.0510347499554402,-0.0434587982755567,-0.0549988276845329,-0.0793503257084339,-0.0551911347235945,0.0446015728082962,0.133149032412053,0.0894621836998553,-0.073974067480939,-0.187665443721601,-0.11284845330939,0.0844912095318392,0.207455033571073,0.167013192860385,0.0751347596362022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_fuscus","Desmognathus_fuscus",7,1,-0.055144111302054,-0.0238312545054948,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054948,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054945,-0.0238312545054948,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,NA,0.173000182078539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_monticola","Desmognathus_monticola",19,1,NA,NA,NA,NA,NA,0.00260956101382104,0.00260956101387833,0.00260956101394516,0.00260956101395449,0.00260956101386456,0.00260956101365495,0.00260956101330012,0.00260956101277832,0.00260956101212306,0.00260956101144871,0.00260956101090026,0.00260956101056431,0.00260956101042997,0.00260956101041598,0.0324708900441457,-0.0410229100494082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_ochrophaeus","Desmognathus_ochrophaeus",18,1,NA,NA,NA,NA,NA,-0.00479871958009626,-0.00545375209477839,-0.00604087510475071,-0.00559585208436841,-0.00361344068121938,-3.9316922414212e-05,0.00515768702171937,0.0119871590653391,0.0199118975794887,0.0275859973196819,0.0334417579700854,0.0366702587680483,0.0376393698655333,0.0374351736584637,0.037082095482952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195686815119062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_quadramaculatus","Desmognathus_quadramaculatus",22,1,NA,NA,NA,NA,NA,0.0209489255436498,0.0224273654005969,0.0243878670485452,0.0251865370713955,0.0235563702413751,0.0189531356151565,0.0112064791907737,0.000319048210596362,-0.0131282937682137,-0.0274320151358598,-0.0399519048503094,-0.0482918605484717,-0.0517239061926,-0.0516851210455465,-0.0507532640657391,NA,NA,NA,-0.325134548625591,0.516582938962572,0.0375430994696688,0.0375430994696684,0.0375430994696684,-0.972066193782257,0.211765174345826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_wrighti","Desmognathus_wrighti",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4323089103033,0.298524732174082,0.298524732174082,0.298524732174082,-0.162235290554965,0.0560205660079971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diasporus_quidditus","Diasporus_quidditus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179922194774594,0.179922194774594,0.179922194774594,0.179922194774594,0.179922194774594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicamptodon_tenebrosus","Dicamptodon_tenebrosus",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301029995663981,-0.301029995663981,0.0972689062979555,0.0972689062979554,0.0972689062979554,0.0972689062979554,0.0972689062979555,0.0972689062979554,0.0972689062979555,0.0295516806169061,-0.0280266964950191,-0.0141163522602841,-0.00024472596573677,0.020222179050307,0.0540365102167515,0.0914995168772408,0.108074760964348,0.0869733556431163,0.0383946644704407,-0.00680774585037414,-0.0228256508698665,-0.00798923503709892,0.0184589356642157,0.0336919215284381,0.0253300441088418,-0.00494611533195055,-0.0439793287910892,-0.0719631474297775,-0.0704582445449526,-0.0329788486149183,0.0284664862906698,0.0880077380053645,0.121709989827336,NA
"Discoglossus_galganoi","Discoglossus_galganoi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250540171722831,0.25054017172283,0.25054017172283,0.250540171722831,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
